domain,timestamp,resource,response_code,response_length
194.51.25.25,[03/Jun/1995:08:36:16-0600],/~scottp/publish.html,200,271.0
ix-or6-11.ix.netcom.com,[03/Jun/1995:08:58:49-0600],/~scottp/publish.html,200,271.0
ad03-037.compuserve.com,[03/Jun/1995:09:06:35-0600],/~scottp/iii.html,200,25043.0
www0.cern.ch,[03/Jun/1995:09:20:32-0600],/~scottp/index.html,200,2225.0
bos1f.delphi.com,[03/Jun/1995:09:26:02-0600],/cgi-bin/hytelnet?file=WWW000 ,200,1582.0
alf.zfn.uni-bremen.de,[03/Jun/1995:09:41:11-0600],/cgi-bin/hytelnet?file=DIR040 ,200,1058.0
edu210.usask.ca,[03/Jun/1995:09:51:15-0600],/education/ ,200,8357.0
alyssa.prodigy.com,[03/Jun/1995:10:15:25-0600],/~lowey/encyclopedia/icons/kevhead.gif,200,1667.0
eng16.usask.ca,[03/Jun/1995:10:27:11-0600],/images/logo.gif ,200,2273.0
freenet.edmonton.ab.ca,[03/Jun/1995:10:30:20-0600],/departments.html ,200,6060.0
pme605.onramp.awinc.com,[03/Jun/1995:10:40:52-0600],/library/gic/v1n1/v1n1.html ,200,1341.0
194.109.7.170,[03/Jun/1995:11:01:44-0600],/cgi-bin/hytelnet ,200,0.0
moebius_06.spin.com.mx,[03/Jun/1995:11:16:24-0600],/cgi-bin/hytelnet?file=FUL000 ,200,7471.0
dd02-051.compuserve.com,[03/Jun/1995:11:32:57-0600],/ ,200,3384.0
ix-ftc-co1-20.ix.netcom.com,[03/Jun/1995:11:54:44-0600],/~lowey/encyclopedia/icons/book.gif,200,242.0
alsvid.scu.edu.au,[03/Jun/1995:12:06:45-0600],/cgi-bin/hytelnet?file=WHATIS ,200,846.0
broadway.sfn.saskatoon.sk.ca,[03/Jun/1995:12:25:20-0600],/~scottp/free.html,200,5924.0
duke.usask.ca,[03/Jun/1995:12:44:53-0600],/ ,200,3384.0
malckwan.slip.netcom.com,[03/Jun/1995:12:58:25-0600],/~turner/actor.html,200,4634.0
queen.torfree.net,[03/Jun/1995:13:13:25-0600],/~scottp/free.html,200,5924.0
access.usask.ca,[03/Jun/1995:13:30:29-0600],/~emigh/nsm/lookup.html,200,424.0
141.211.73.142,[03/Jun/1995:13:41:56-0600],/dcs/courses/cai/html/examples/a_image.html ,200,1290.0
141.211.73.142,[03/Jun/1995:13:48:19-0600],/images/book_32.gif ,200,242.0
client-line2.pmaint.com,[03/Jun/1995:13:59:23-0600],/cusi/cusi.html ,200,12039.0
clark.net,[03/Jun/1995:14:10:09-0600],/~lowey/encyclopedia/icons/question.gif,200,238.0
p62.euronet.nl,[03/Jun/1995:14:21:13-0600],/~lowey/webville/icons/taxi_32.gif,200,247.0
129.5.160.3,[03/Jun/1995:14:35:22-0600],/~scottp/publish.html,200,271.0
slip33.slip.anl.gov,[03/Jun/1995:14:54:47-0600],/cgi-bin/hytelnet?file=SYS000 ,200,1783.0
velvia.demon.co.uk,[03/Jun/1995:15:06:28-0600],/~turner/pix.html,200,546.0
csj301_8.cosc.brocku.ca,[03/Jun/1995:15:12:59-0600],/cgi-bin/hytelnet?file=FUL000 ,200,7471.0
ppp-greg.internorth.com,[03/Jun/1995:15:29:20-0600],/~haroldb/orangeball.gif,200,895.0
www-b2.proxy.aol.com,[03/Jun/1995:15:44:00-0600],/~lowey/encyclopedia/icons/index.gif,200,172.0
kck1-ts1.databank.net,[03/Jun/1995:15:50:00-0600],/~lowey/webville/icons/east_32.gif,200,207.0
freenet3.carleton.ca,[03/Jun/1995:15:58:35-0600],/~scottp/free.html,200,5924.0
duke.usask.ca,[03/Jun/1995:16:16:18-0600],/lynx_help/lynx_help_main.html ,200,702.0
ts1.cdsnet.net,[03/Jun/1995:16:26:57-0600],/~turner/due1.gif,200,56968.0
sunta7.ipgp.jussieu.fr,[03/Jun/1995:16:41:23-0600],/~macphed/finite/fe_resources/fe_resources.html,200,4233.0
asyncb4.wincom.net,[03/Jun/1995:16:54:40-0600],/departments.html ,200,6060.0
infinity-online.com,[03/Jun/1995:17:00:26-0600],/~keele/images/begarrow.gif,200,1294.0
frank.mtsu.edu,[03/Jun/1995:17:09:18-0600],/~turner/drink1,200,7305.0
ts1-10.icis.on.ca,[03/Jun/1995:17:23:48-0600],/library/gic/v1n1/graham/graham.html ,200,900.0
freenet3.carleton.ca,[03/Jun/1995:17:37:04-0600],/~lowey/saskatoon/index.html,200,1503.0
puffin.marymount.edu,[03/Jun/1995:17:53:22-0600],/cgi-bin/hytelnet?file=US167 ,200,530.0
brking.i2k.net,[03/Jun/1995:18:10:41-0600],/~lowey/webville/places/nightclub/index.html,200,1114.0
ix-sj23-15.ix.netcom.com,[03/Jun/1995:18:25:34-0600],/dcs/courses/cai/html/unix_lesson/account.html ,200,1515.0
sask.usask.ca,[03/Jun/1995:18:46:48-0600],/ ,200,3384.0
duke.usask.ca,[03/Jun/1995:18:57:21-0600],/~dougallg/b_media.gif,200,699.0
huey.csun.edu,[03/Jun/1995:19:06:26-0600],/dcs/courses/cai/html/examples/h.html ,200,909.0
141.211.73.142,[03/Jun/1995:19:16:24-0600],/images/right_32.gif ,304,0.0
brking.i2k.net,[03/Jun/1995:19:20:40-0600],/~lowey/webville/bus/stop_5.html,200,778.0
ibd.ar.com,[03/Jun/1995:19:33:04-0600],/~friesend/timeline.html,200,258.0
pasqua.usask.ca,[03/Jun/1995:19:58:58-0600],/lynx_help/lynx_help_main.html ,200,702.0
detroit.freenet.org,[03/Jun/1995:20:19:13-0600],/cgi-bin/hytelnet?file=GLOSSARY ,200,6487.0
duke.usask.ca,[03/Jun/1995:20:34:56-0600],/ ,200,3384.0
dialin11,[03/Jun/1995:20:43:02-0600],/cgi-bin/cusi?query=sylvester&service=http%3A%2F%2Fibc.wustl.edu%2Fhtbin%2Fdomain_search%3FField%3D_cusi-search-term-here_ ,302,154.0
dialin11,[03/Jun/1995:20:46:28-0600],/cgi-bin/cusi?query=sylvester&service=http%3A%2F%2Fecho.brunel.ac.uk%3A4040%2Fpath%3D%250A1%252C2%253A%2522c%253DGB%2522%252C%2522%2522%250A3%253A%2522%2522%3F_cusi-search-term-here_ ,302,222.0
eagle32.sasknet.sk.ca,[03/Jun/1995:21:02:23-0600],/~dougallg/shovels.gif,200,28919.0
gjsmith.fast.net,[03/Jun/1995:21:10:33-0600],/~lowey/encyclopedia/index.html,200,2460.0
picard.dnaco.net,[03/Jun/1995:21:30:27-0600],/~turner/duesouth.html,200,1440.0
faz.svi.org,[03/Jun/1995:21:55:15-0600],/~friesend/tolkien/rootpage.html,200,461.0
ix-pl9-28.ix.netcom.com,[03/Jun/1995:22:15:10-0600],/cgi-bin/hytelnet?file=SITES1 ,200,354.0
dungeon.microserve.net,[03/Jun/1995:22:27:19-0600],/cgi-bin/hytelnet?file=SITES1A ,200,489.0
ix-atl6-19.ix.netcom.com,[03/Jun/1995:22:43:31-0600],/cgi-bin/hytelnet?file=WAI000 ,200,986.0
rs17-annex3.sfu.ca,[03/Jun/1995:23:05:35-0600],/~scottp/fn1.gif,200,2164.0
nemo.pixar.com,[03/Jun/1995:23:28:44-0600],/~lowey/Saskatchewan/icons/sas-tiny.gif,200,4091.0
hardwicke.islandnet.com,[03/Jun/1995:23:48:58-0600],/dcs/courses/cai/html/skeleton_lesson/index.html ,200,1515.0
ip-pdx6-39.teleport.com,[04/Jun/1995:00:08:10-0600],/~maton/bahai.html,200,2234.0
broadway.sfn.saskatoon.sk.ca,[04/Jun/1995:00:24:19-0600],/~dougallg/,200,1347.0
srv1.freenet.calgary.ab.ca,[04/Jun/1995:01:08:46-0600],/~lowey/Saskatoon/index.html,200,1503.0
shell1.best.com,[04/Jun/1995:02:09:40-0600],/~lowey/encyclopedia/index.html,200,2460.0
j5.glg2.jaring.my,[04/Jun/1995:02:34:16-0600],/images/letter_32.gif ,200,149.0
pothos.ariadne-t.gr,[04/Jun/1995:02:46:16-0600],/~lowey/Saskatchewan/search/index.html,200,1884.0
dd15-011.compuserve.com,[04/Jun/1995:03:40:38-0600],/~lowey/webville/streets/main_north.html,200,1402.0
ix-pas10-03.ix.netcom.com,[04/Jun/1995:04:31:12-0600],/~macphed/finite/fe_resources/node36.html,200,1539.0
dip105-1.hamburg.netsurf.de,[04/Jun/1995:05:21:15-0600],/cgi-bin/hytelnet?file=DE005 ,200,346.0
132.229.170.55,[04/Jun/1995:05:36:54-0600],/~lowey/webville/places/hobbies/index.html,200,1092.0
ludwig.usask.ca,[04/Jun/1995:06:00:58-0600],/ ,200,3384.0
sophocles.algonet.se,[04/Jun/1995:06:36:35-0600],/~maton/elec-gallery.gif,200,21128.0
c10.globalvision.net,[04/Jun/1995:06:54:07-0600],/~lowey/encyclopedia/icons/question.gif,200,238.0
asd04-08.dial.xs4all.nl,[04/Jun/1995:07:45:37-0600],/cgi-bin/hytelnet?file=NL000 ,200,1538.0
ts1-14.icis.on.ca,[04/Jun/1995:07:57:31-0600],/~turner/duesouth2.GIF,200,81920.0
freenet.buffalo.edu,[04/Jun/1995:08:28:09-0600],/~lowey/Saskatchewan/people/index.html,200,1444.0
access.usask.ca,[04/Jun/1995:08:49:00-0600],/~emigh/nsm/lookup.html,200,424.0
198.145.188.212,[04/Jun/1995:09:17:38-0600],/~holtsg/photo/faq.html,200,41224.0
ad12-027.compuserve.com,[04/Jun/1995:09:50:58-0600],/~lowey/encyclopedia/c/index.html,200,1492.0
freenet.carleton.ca,[04/Jun/1995:10:11:34-0600],/library/gic/v1n1/v1n1.html ,200,1341.0
eews10.usask.ca,[04/Jun/1995:10:27:51-0600],/images/logo.gif ,304,0.0
ix-jac1-25.ix.netcom.com,[04/Jun/1995:10:40:45-0600],/cgi-bin/hytelnet ,200,1485.0
bbb1.bbb.no,[04/Jun/1995:10:49:48-0600],/ ,200,3384.0
duke.usask.ca,[04/Jun/1995:11:08:33-0600],/ ,200,3384.0
eng28.usask.ca,[04/Jun/1995:11:29:36-0600],/images/logo.gif ,200,2273.0
duke.usask.ca,[04/Jun/1995:11:51:31-0600],/davs/index.html ,200,1859.0
ix-dc13-22.ix.netcom.com,[04/Jun/1995:12:16:55-0600],/~lowey/encyclopedia/atlas.html,200,691.0
duke.usask.ca,[04/Jun/1995:12:30:49-0600],/~dougallg/earth.gif,200,948.0
142.3.27.22,[04/Jun/1995:12:41:08-0600],/~lowey/Saskatchewan/icons/citynet.gif,200,776.0
ix-pit3-24.ix.netcom.com,[04/Jun/1995:12:59:18-0600],/cgi-bin/hytelnet?file=FRE000 ,200,5874.0
ads_d2.innovplace.saskatoon.sk.ca,[04/Jun/1995:13:25:48-0600],/~lowey/Saskatoon/icons/letter.gif,200,149.0
moondog.usask.ca,[04/Jun/1995:13:34:33-0600],/lynx_help/lynx_help_main.html ,200,702.0
merlin.si.uqam.ca,[04/Jun/1995:13:48:29-0600],/images/letter_32.gif ,200,149.0
hpux.nis.za,[04/Jun/1995:14:12:39-0600],/~lowey/Saskatoon/index.html,200,1503.0
freenet3.carleton.ca,[04/Jun/1995:14:20:53-0600],/ ,200,3384.0
cabell.vcu.edu,[04/Jun/1995:14:32:50-0600],/ ,200,3384.0
sgate12.st-and.ac.uk,[04/Jun/1995:14:41:42-0600],/~macpherc/images/dons.gif,200,4341.0
198.110.74.10,[04/Jun/1995:14:50:26-0600],/cgi-bin/hytelnet?file=NAS000 ,200,2498.0
stat17.hacom.nl,[04/Jun/1995:15:04:43-0600],/~lowey/webville/icons/east_32.gif,200,207.0
duke.usask.ca,[04/Jun/1995:15:22:17-0600],/search.html ,200,956.0
teragram.demon.co.uk,[04/Jun/1995:15:30:06-0600],/~ladd/ratite_home.html,200,3455.0
bos1d.delphi.com,[04/Jun/1995:15:40:58-0600],/~lowey/Saskatoon/searching/index.html,200,1425.0
slip6-216.fl.us.ibm.net,[04/Jun/1995:15:55:16-0600],/~turner/duesouth2.GIF,200,57344.0
future.dreamscape.com,[04/Jun/1995:16:11:57-0600],/~dougallg/sound_bt.gif,200,364.0
fuzzydice.usask.ca,[04/Jun/1995:16:18:09-0600],/~turner/dancing.GIF,200,42667.0
moondog.usask.ca,[04/Jun/1995:16:35:40-0600],/lynx_help/lynx_help_main.html ,200,702.0
eagle15.sasknet.sk.ca,[04/Jun/1995:16:50:51-0600],/ ,200,3384.0
129.79.33.43,[04/Jun/1995:16:58:08-0600],/cgi-bin/hytelnet?file=SITES1A ,200,489.0
broadway.sfn.saskatoon.sk.ca,[04/Jun/1995:17:19:50-0600],/~scottp/free.html,200,5924.0
www-c5.proxy.aol.com,[04/Jun/1995:17:51:55-0600],/~lowey/encyclopedia/i/ibm.html,200,1546.0
piweba3y.prodigy.com,[04/Jun/1995:18:12:25-0600],/~turner/logo.GIF,200,6761.0
ppp067-stdkn2.ulaval.ca,[04/Jun/1995:18:27:14-0600],/images/logo.gif ,200,2273.0
ix-har1-05.ix.netcom.com,[04/Jun/1995:18:51:40-0600],/~scottp/publish.html,200,271.0
netcom22.netcom.com,[04/Jun/1995:19:13:15-0600],/~lowey/encyclopedia/icons/kevhead.gif,200,1667.0
ix-pas12-18.ix.netcom.com,[04/Jun/1995:19:28:17-0600],/~scottp/ps9.gif,200,1824.0
cvsmeaton.swan.ac.uk,[04/Jun/1995:19:42:38-0600],/~macphed/finite/fe_resources/node97.html,200,1638.0
hal.remote.ualberta.ca,[04/Jun/1995:19:56:59-0600],/cgi-bin/hytelnet?file=FRE055 ,200,555.0
ip213.mci.primenet.com,[04/Jun/1995:20:13:57-0600],/~lowey/webville/icons/taxi_32.gif,200,247.0
whorne.pdial.interpath.net,[04/Jun/1995:20:21:10-0600],/images/logo_32.gif ,200,1640.0
hal9000.tiac.net,[04/Jun/1995:20:37:33-0600],/~turner/logo.GIF,200,6761.0
ip204.in.net,[04/Jun/1995:20:46:23-0600],/~macphed/finite/fe_resources/node58.html,200,1707.0
yonge.torfree.net,[04/Jun/1995:20:57:32-0600],/~scottp/free.html,200,5924.0
metronet.lib.mi.us,[04/Jun/1995:21:08:41-0600],/~lowey/webville/help/about_webville.html,200,1459.0
cad66.cadvision.com,[04/Jun/1995:21:14:33-0600],/~luterbac/,200,1495.0
bloor.torfree.net,[04/Jun/1995:21:30:32-0600],/~scottp/free.html,200,5924.0
market.org.bta.net.cn,[04/Jun/1995:21:40:34-0600],/cgi-bin/hytelnet?file=WAI006 ,200,1736.0
bos1g.delphi.com,[04/Jun/1995:21:55:56-0600],/cgi-bin/hytelnet ,200,1485.0
pipe4.nyc.pipeline.com,[04/Jun/1995:22:02:58-0600],/cgi-bin/hytelnet?file=US492 ,200,395.0
pya-ara-1-1.cc.bellcore.com,[04/Jun/1995:22:31:01-0600],/~lowey/encyclopedia/m/medicine.html,200,2207.0
unix.ccsnet.com,[04/Jun/1995:22:44:55-0600],/~dougallg/compass.gif,200,410.0
dial187040.wbm.ca,[04/Jun/1995:23:00:22-0600],/~keele/images/karate/icon/yokogeri.gif,200,216.0
freenet.vancouver.bc.ca,[04/Jun/1995:23:21:27-0600],/~medialit/keypalm.htm,200,1334.0
141.132.95.170,[04/Jun/1995:23:45:32-0600],/images/logo.gif ,200,2273.0
bos1g.delphi.com,[05/Jun/1995:00:20:46-0600],/cgi-bin/hytelnet?file=GOP000 ,200,2472.0
204.174.10.6,[05/Jun/1995:00:36:53-0600],/~lowey/Saskatoon/icons/letter.gif,200,149.0
ip002.lax.primenet.com,[05/Jun/1995:01:20:56-0600],/images/letter_32.gif ,200,0.0
nucleus.com,[05/Jun/1995:02:25:15-0600],/~lowey/Saskatchewan/icons/sas-tiny.gif,200,4091.0
164.164.39.119,[05/Jun/1995:02:39:39-0600],/~lowey/,200,1116.0
pc-hmmountifield2.unisa.ac.za,[05/Jun/1995:03:00:00-0600],/cgi-bin/hytelnet?file=AU000 ,200,3901.0
duke.usask.ca,[05/Jun/1995:03:17:42-0600],/lynx_help/keystroke_commands/keystroke_help.html ,200,2368.0
sunta7.ipgp.jussieu.fr,[05/Jun/1995:03:32:36-0600],/~macphed/finite/fe_resources/node55.html,200,1349.0
pipe2.h1.usa.pipeline.com,[05/Jun/1995:04:51:51-0600],/~lowey/webville/help/index.html,200,1820.0
smcain.unibase.com,[05/Jun/1995:05:18:08-0600],/~lowey/Saskatchewan/cities/index.html,200,1712.0
dornoch.cc.strath.ac.uk,[05/Jun/1995:05:29:38-0600],/~macpherc/images/greenbal.gif,200,1016.0
137.158.66.61,[05/Jun/1995:05:41:23-0600],/cgi-bin/hytelnet?file=US000 ,200,798.0
utr0090.pi.net,[05/Jun/1995:05:52:49-0600],/~lowey/webville/icons/help_32.gif,200,214.0
mech150.tacacs.canterbury.ac.nz,[05/Jun/1995:06:00:37-0600],/~macphed/finite/fe_resources/node29.html,200,1999.0
147.102.240.1,[05/Jun/1995:06:14:48-0600],/provider_docs.html ,200,3985.0
syru15-150.syr.edu,[05/Jun/1995:06:29:05-0600],/cgi-bin/hytelnet ,200,1485.0
193.12.207.10,[05/Jun/1995:06:41:28-0600],/~turner/museum.GIF,200,57344.0
ad08-009.compuserve.com,[05/Jun/1995:06:57:29-0600],/~lowey/webville/icons/south_32.gif,200,210.0
ccnucd.cudenver.edu,[05/Jun/1995:07:26:49-0600],/cgi-bin/hytelnet?file=TELNET ,200,6904.0
gemsgw.med.ge.com,[05/Jun/1995:07:30:32-0600],/cgi-bin/hytelnet?file=SITES1 ,200,354.0
gopher.cis.nctu.edu.tw,[05/Jun/1995:07:37:21-0600],/~macphed/finite/fe_resources/node17.html,200,1757.0
gopher.cis.nctu.edu.tw,[05/Jun/1995:07:56:47-0600],/~macphed/finite/fe_resources/node46.html,200,1986.0
edu226.usask.ca,[05/Jun/1995:08:10:12-0600],/education/ ,200,8357.0
asc757.usask.ca,[05/Jun/1995:08:22:57-0600],/images/logo.gif ,200,2273.0
solair1.inter.nl.net,[05/Jun/1995:08:31:17-0600],/images/logo_32.gif ,200,1640.0
ts2-15.inforamp.net,[05/Jun/1995:08:40:03-0600],/cgi-bin/pursuit-beta?hytelnet ,200,32181.0
ts2-15.inforamp.net,[05/Jun/1995:08:48:35-0600],/cgi-bin/hytelnet?file=FUL056 ,200,768.0
ag5884.usask.ca,[05/Jun/1995:09:00:16-0600],/images/logo.gif ,304,0.0
duke.usask.ca,[05/Jun/1995:09:07:15-0600],/~medialit/gr12s.gif,200,3792.0
duke.usask.ca,[05/Jun/1995:09:11:43-0600],/~dougallg/teaching.gif,200,337.0
psych150.usask.ca,[05/Jun/1995:09:17:36-0600],/~keele/images/arkeele.gif,200,16543.0
ad15-018.compuserve.com,[05/Jun/1995:09:24:45-0600],/images/question_32.gif ,200,214.0
pasd2.paschools.pa.sk.ca,[05/Jun/1995:09:32:31-0600],/images/logo.gif ,200,2273.0
mercury.bih.harvard.edu,[05/Jun/1995:09:37:48-0600],/cgi-bin/hytelnet?file=WHATIS ,200,846.0
eng_pm2.usask.ca,[05/Jun/1995:09:45:10-0600],/gsa/ ,200,163.0
sparkle.usask.ca,[05/Jun/1995:09:49:12-0600],/~reevesm/mjr_bio.html,200,2533.0
sask.usask.ca,[05/Jun/1995:09:53:25-0600],/ ,200,3384.0
interchg.ubc.ca,[05/Jun/1995:09:58:05-0600],/~lowey/encyclopedia/c/countries.html,200,1503.0
sask.usask.ca,[05/Jun/1995:10:09:39-0600],/~harring/symphony/index.html,200,1076.0
198.110.74.10,[05/Jun/1995:10:19:31-0600],/cgi-bin/hytelnet ,200,1485.0
eng32.usask.ca,[05/Jun/1995:10:23:49-0600],/cusi/cusi.html ,200,12039.0
lib74115.usask.ca,[05/Jun/1995:10:33:11-0600],/~scottp/educ1.html,200,5480.0
artslab30.usask.ca,[05/Jun/1995:10:38:12-0600],/~lowey/Saskatoon/icons/bridge.gif,200,194.0
lib74103.usask.ca,[05/Jun/1995:10:42:10-0600],/~dougallg/sm16sch.gif,200,7677.0
lib74111.usask.ca,[05/Jun/1995:10:44:21-0600],/~dougallg/tour.html,200,1103.0
lib74112.usask.ca,[05/Jun/1995:10:48:17-0600],/~scottp/educ1.html,200,5480.0
access.usask.ca,[05/Jun/1995:10:52:16-0600],/template/changes.html ,200,1181.0
eng30.usask.ca,[05/Jun/1995:10:54:16-0600],/~lowey/,200,1116.0
abyss.usask.ca,[05/Jun/1995:10:58:20-0600],/~lowey/Saskatoon/about_saskatoon/history.html,200,3466.0
access.usask.ca,[05/Jun/1995:11:01:48-0600],/library/gic/submit.html ,200,656.0
martinezpc.fkidg1.uni-frankfurt.de,[05/Jun/1995:11:06:11-0600],/cgi-bin/hytelnet?file=US000 ,200,798.0
lib74117.usask.ca,[05/Jun/1995:11:11:39-0600],/~scottp/educ1.html,200,5480.0
198.188.5.50,[05/Jun/1995:11:17:51-0600],/~lowey/encyclopedia/icons/question.gif,200,238.0
void0325.irm.nsf.gov,[05/Jun/1995:11:22:43-0600],/~keele/images/karate/ohtsuka_small.gif,200,29183.0
strata.usask.ca,[05/Jun/1995:11:25:13-0600],/images/question_32.gif ,200,214.0
lib74103.usask.ca,[05/Jun/1995:11:28:37-0600],/ ,200,3384.0
h-abdomen.annap.infi.net,[05/Jun/1995:11:31:12-0600],/images/question_32.gif ,200,214.0
pppa070.compuserve.com,[05/Jun/1995:11:35:05-0600],/cgi-bin/hytelnet?file=WHATIS ,200,846.0
142.36.116.156,[05/Jun/1995:11:38:18-0600],/~lowey/friends.html,200,1112.0
pppa070.compuserve.com,[05/Jun/1995:11:42:20-0600],/cgi-bin/hytelnet?file=ARC000 ,200,1649.0
edu242.usask.ca,[05/Jun/1995:11:49:15-0600],/education/colour_crest.gif ,200,7785.0
pppa070.compuserve.com,[05/Jun/1995:11:54:35-0600],/cgi-bin/hytelnet?file=fre066 ,200,441.0
educ3080.usask.ca,[05/Jun/1995:12:00:36-0600],/images/earth_32.gif ,200,241.0
access.usask.ca,[05/Jun/1995:12:05:17-0600],/~maton/pointers.html,200,1934.0
ag58175.usask.ca,[05/Jun/1995:12:13:16-0600],/ ,304,0.0
dubs56.dur.ac.uk,[05/Jun/1995:12:25:52-0600],/images/logo.gif ,200,2273.0
kennedy.clide.howard.edu,[05/Jun/1995:12:29:07-0600],/~macphed/finite/fe_resources/node9.html,200,2514.0
www-c7.proxy.aol.com,[05/Jun/1995:12:36:54-0600],/~lowey/encyclopedia/icons/question.gif,200,238.0
lib74225.usask.ca,[05/Jun/1995:12:42:53-0600],/images/question_32.gif ,304,0.0
ctylnk.cityu.edu.hk,[05/Jun/1995:12:48:09-0600],/cgi-bin/hytelnet ,200,1485.0
sc25.scrc.umanitoba.ca,[05/Jun/1995:12:52:23-0600],/~lowey/Saskatchewan/icons/sas-tiny.gif,200,4091.0
aec589.usask.ca,[05/Jun/1995:12:55:26-0600],/ ,200,3384.0
metronet.lib.mi.us,[05/Jun/1995:13:01:11-0600],/~lowey/webville/index.html,200,1090.0
interchg.ubc.ca,[05/Jun/1995:13:07:38-0600],/~lowey/encyclopedia/b/index.html,200,588.0
lib74112.usask.ca,[05/Jun/1995:13:15:33-0600],/~scottp/educ1.html,200,5577.0
q840av-lcv.fsc.arizona.edu,[05/Jun/1995:13:21:35-0600],/~ladd/ratite_home.html,200,3455.0
192.139.11.174,[05/Jun/1995:13:28:26-0600],/ ,304,0.0
ctylnk.cityu.edu.hk,[05/Jun/1995:13:37:06-0600],/cgi-bin/hytelnet?file=SITES1C ,200,777.0
152.92.3.47,[05/Jun/1995:13:46:53-0600],/images/logo_32.gif ,200,1640.0
access.usask.ca,[05/Jun/1995:13:53:23-0600],/dcs/geninfo.html ,200,2864.0
sonic.fin.gc.ca,[05/Jun/1995:13:57:01-0600],/library/gic/index.html ,200,1117.0
herald.usask.ca,[05/Jun/1995:14:03:55-0600],/ ,200,3384.0
cst8213.usask.ca,[05/Jun/1995:14:09:18-0600],/~keele/,200,6765.0
access.usask.ca,[05/Jun/1995:14:12:56-0600],/~lowey/encyclopedia/r/,200,1309.0
lib74117.usask.ca,[05/Jun/1995:14:19:07-0600],/~scottp/educ1.html,200,5577.0
interchg.ubc.ca,[05/Jun/1995:14:22:40-0600],/~lowey/encyclopedia/i/ibm.html,200,1546.0
agora.carleton.ca,[05/Jun/1995:14:26:15-0600],/ ,200,3384.0
205.155.65.29,[05/Jun/1995:14:31:56-0600],/~lowey/encyclopedia/help.html,200,2570.0
math93.usask.ca,[05/Jun/1995:14:35:09-0600],/dcs/courses/cai/html/skeleton_lesson/index.html ,200,1515.0
eagle42.sasknet.sk.ca,[05/Jun/1995:14:40:51-0600],/changes.html ,200,1437.0
sea-lion.labs.cis.pitt.edu,[05/Jun/1995:14:44:44-0600],/~lowey/webville/icons/east_32.gif,200,207.0
sea-lion.labs.cis.pitt.edu,[05/Jun/1995:14:49:38-0600],/~lowey/webville/streets/main_embassy.html,200,1776.0
access.usask.ca,[05/Jun/1995:14:55:27-0600],/dcs/ ,200,2508.0
hadar.usask.ca,[05/Jun/1995:15:02:32-0600],/ ,200,3384.0
artslab32.usask.ca,[05/Jun/1995:15:08:03-0600],/ ,200,3384.0
fuzzydice.usask.ca,[05/Jun/1995:15:12:30-0600],/~lowey/,200,1116.0
andora.usask.ca,[05/Jun/1995:15:19:37-0600],/ ,200,3384.0
access.usask.ca,[05/Jun/1995:15:24:34-0600],/~lowey/encyclopedia/a/animals.html,200,1859.0
eng29.usask.ca,[05/Jun/1995:15:30:02-0600],/ ,200,3384.0
duke.usask.ca,[05/Jun/1995:15:41:20-0600],/~lowey/Saskatoon/index.html,200,1503.0
mason.usask.ca,[05/Jun/1995:15:47:51-0600],/images/logo.gif ,200,2273.0
access.usask.ca,[05/Jun/1995:15:54:06-0600],/~lowey/lynx_bookmarks.html,200,557.0
lib74224.usask.ca,[05/Jun/1995:16:01:32-0600],/~averyc/bcars.html,200,436.0
archert.usask.ca,[05/Jun/1995:16:06:05-0600],/history/index.html ,200,5891.0
torii.usask.ca,[05/Jun/1995:16:11:42-0600],/ ,200,3384.0
artsnew21.usask.ca,[05/Jun/1995:16:17:23-0600],/uofs/index.html ,200,1764.0
mf4.mptp.varian.com,[05/Jun/1995:16:22:35-0600],/~macphed/finite/fe_resources/node44.html,200,1645.0
freenet2.carleton.ca,[05/Jun/1995:16:27:13-0600],/~scottp/free.html,200,5924.0
geol39.usask.ca,[05/Jun/1995:16:31:27-0600],/ ,304,0.0
csj301_8.cosc.brocku.ca,[05/Jun/1995:16:34:20-0600],/cgi-bin/hytelnet?file=OTH080 ,200,841.0
hercules.cs.uregina.ca,[05/Jun/1995:16:39:23-0600],/cusi/ ,200,109.0
geol39.usask.ca,[05/Jun/1995:16:44:43-0600],/~macpherc/,200,1780.0
sask.usask.ca,[05/Jun/1995:16:48:21-0600],/dcs/courses/cai/html/links_lesson/index.html ,200,1641.0
argonaut.usask.ca,[05/Jun/1995:16:53:32-0600],/ ,200,3384.0
sbevax.sbe.saskatoon.sk.ca,[05/Jun/1995:17:00:20-0600],/~lowey/Saskatoon/index.html,200,1503.0
geol39.usask.ca,[05/Jun/1995:17:08:23-0600],/alternate_views.html ,304,0.0
sbevax.sbe.saskatoon.sk.ca,[05/Jun/1995:17:15:01-0600],/~lowey/Saskatoon/index.html,200,1503.0
204.32.59.2,[05/Jun/1995:19:16:36-0600],/cgi-bin/pursuit-beta?floating+point ,200,62436.0
duke.usask.ca,[05/Jun/1995:19:29:54-0600],/search/index.shtml ,200,1107.0
192.203.177.11,[05/Jun/1995:19:39:31-0600],/departments.html ,200,6060.0
www-c1.proxy.aol.com,[05/Jun/1995:19:56:46-0600],/~lowey/Saskatchewan/icons/citynet.gif,200,776.0
duke.usask.ca,[05/Jun/1995:20:17:53-0600],/~reevesm/,200,1160.0
edu226.usask.ca,[05/Jun/1995:20:35:52-0600],/education/colour_crest.gif ,200,7785.0
